1,019;15540;0;0;0;0
1,07;15520;19;0;0;0
1,017;15500;20;0;0;0
1,02;15540;-39;0;0;0
1,014;15680;-138;0;0;0
1,018;15700;-20;0;0;0
1,017;15700;0;0;0;0
1,019;15700;0;0;0;0
1,017;15680;20;0;0;0
1,017;15660;20;0;0;0
1,017;15660;0;0;0;0
1,018;15660;0;0;0;0
1,018;15660;0;0;0;0
1,017;15660;0;0;0;0
1,017;15660;0;0;0;0
1,018;15660;0;0;0;0
1,018;15660;0;0;0;0
1,017;15660;0;0;0;0
1,02;15660;0;0;0;0
1,015;15660;0;0;0;0
1,018;15660;0;0;0;0
1,016;15660;0;0;0;0
1,018;15660;0;0;0;0
1,018;15660;0;0;0;0
1,018;15640;20;0;0;0
1,017;15640;0;0;0;0
1,018;15640;0;0;0;0
1,018;15660;-20;0;0;0
1,018;15660;0;0;0;0
1,018;15660;0;0;0;0
1,017;15660;0;0;0;0
1,018;15720;-59;0;0;0
1,018;15720;0;0;0;0
1,016;15720;0;0;0;0
1,019;15720;0;0;0;0
1,018;15760;-39;0;0;0
1,018;15800;-39;0;0;0
1,016;15800;0;0;0;0
1,017;15800;0;0;0;0
1,018;15780;20;0;0;0
1,018;15780;0;0;0;0
1,017;15820;-39;0;0;0
1,018;15820;0;0;0;0
1,018;15840;-20;0;0;0
1,017;15840;0;0;0;0
1,019;15840;0;0;0;0
1,016;15840;0;0;0;0
1,017;15840;0;0;0;0
1,018;15840;0;0;0;0
1,016;15840;0;0;0;0
1,018;15840;0;0;0;0
1,017;15840;0;0;0;0
1,02;15840;0;0;0;0
1,015;15820;20;0;0;0
1,018;15800;20;0;0;0
1,017;15800;0;0;0;0
1,018;15820;-20;0;0;0
1,017;15820;0;0;0;0
1,018;15820;0;0;0;0
1,018;15820;0;0;0;0
1,018;15820;0;0;0;0
1,017;15820;0;0;0;0
1,018;15820;0;0;0;0
1,017;15820;0;0;0;0
1,018;15860;-39;0;0;0
1,018;15860;0;0;0;0
1,017;15860;0;0;0;0
1,018;15860;0;0;0;0
1,02;15860;0;0;0;0
1,015;15840;20;0;0;0
1,018;15840;0;0;0;0
1,018;15840;0;0;0;0
1,018;15840;0;0;0;0
1,017;15840;0;0;0;0
1,017;15840;0;0;0;0
1,018;15840;0;0;0;0
1,018;15840;0;0;0;0
1,017;15820;20;0;0;0
1,017;15820;0;0;0;0
1,017;15820;0;0;0;0
1,017;15780;39;0;0;0
1,02;15780;0;0;0;0
1,015;15780;0;0;0;0
1,017;15780;0;0;0;0
1,018;15820;-39;0;0;0
1,017;15840;-20;0;0;0
1,021;15880;-39;0;0;0
1,014;15880;0;0;0;0
1,017;15880;0;0;0;0
1,018;15880;0;0;0;0
1,018;15880;0;0;0;0
1,018;15880;0;0;0;0
1,018;15880;0;0;0;0
1,017;15880;0;0;0;0
1,017;15880;0;0;0;0
1,018;15880;0;0;0;0
1,021;15880;0;0;0;0
1,014;15900;-20;0;0;0
1,017;15900;0;0;0;0
1,018;15900;0;0;0;0
1,016;15880;20;0;0;0
1,017;15880;0;0;0;0
1,019;15880;0;0;0;0
1,017;15880;0;0;0;0
1,017;15880;0;0;0;0
1,017;15880;0;0;0;0
1,018;15880;0;0;0;0
1,017;15880;0;0;0;0
1,021;15880;0;0;0;0
1,014;15940;-59;0;0;0
1,017;15940;0;0;0;0
1,017;15940;0;0;0;0
1,018;15940;0;0;0;0
1,018;15940;0;0;0;0
1,017;15920;20;0;0;0
1,017;15920;0;0;0;0
1,017;15900;20;0;0;0
1,018;15900;0;0;0;0
1,017;15900;0;0;0;0
1,018;15900;0;0;0;0
1,018;15900;0;0;0;0
1,017;15900;0;0;0;0
1,018;15900;0;0;0;0
1,017;15900;0;0;0;0
1,017;15900;0;0;0;0
1,017;15900;0;0;0;0
1,018;15920;-20;0;0;0
1,017;15900;20;0;0;0
1,017;15900;0;0;0;0
1,019;15900;0;0;0;0
1,016;15900;0;0;0;0
1,017;15900;0;0;0;0
1,018;15900;0;0;0;0
1,018;15900;0;0;0;0
1,017;15900;0;0;0;0
1,017;15900;0;0;0;0
1,018;15900;0;0;0;0
1,018;15900;0;0;0;0
1,017;15900;0;0;0;0
1,018;15900;0;0;0;0
1,017;15900;0;0;0;0
1,018;15900;0;0;0;0
1,017;15900;0;0;0;0
1,017;15900;0;0;0;0
1,018;15900;0;0;0;0
1,018;15900;0;0;0;0
1,017;15900;0;0;0;0
1,018;15900;0;0;0;0
1,018;15900;0;0;0;0
1,017;15920;-20;0;0;0
1,017;15920;0;0;0;0
1,02;15920;0;0;0;0
1,015;15920;0;0;0;0
1,016;15920;0;0;0;0
1,019;15900;20;0;0;0
1,017;15900;0;0;0;0
1,018;15900;0;0;0;0
1,017;15900;0;0;0;0
1,017;15900;0;0;0;0
1,017;15900;0;0;0;0
1,019;15900;0;0;0;0
1,017;15900;0;0;0;0
1,016;15900;0;0;0;0
1,019;15900;0;0;0;0
1,017;15900;0;0;0;0
1,017;15880;20;0;0;0
1,017;15880;0;0;0;0
1,018;15880;0;0;0;0
1,018;15880;0;0;0;0
1,018;15880;0;0;0;0
1,016;15880;0;0;0;0
1,018;15880;0;0;0;0
1,018;15880;0;0;0;0
1,018;15880;0;0;0;0
1,017;15880;0;0;0;0
1,018;15880;0;0;0;0
