1,017;10880;0;0;0;0
1,068;10880;0;0;0;0
1,017;10860;20;0;0;0
1,023;10860;0;0;0;0
1,013;10840;20;0;0;0
1,018;10840;0;0;0;0
1,017;10840;0;0;0;0
1,018;10840;0;0;0;0
1,017;10840;0;0;0;0
1,018;10820;20;0;0;0
1,022;10820;0;0;0;0
1,013;10820;0;0;0;0
1,017;10820;0;0;0;0
1,018;10820;0;0;0;0
1,018;10820;0;0;0;0
1,017;10820;0;0;0;0
1,018;10800;20;0;0;0
1,017;10800;0;0;0;0
1,017;10800;0;0;0;0
1,018;10800;0;0;0;0
1,017;10800;0;0;0;0
1,02;10800;0;0;0;0
1,015;10800;0;0;0;0
1,018;10800;0;0;0;0
1,021;10800;0;0;0;0
1,014;10800;0;0;0;0
1,017;10800;0;0;0;0
1,017;10800;0;0;0;0
1,018;10780;20;0;0;0
1,018;10780;0;0;0;0
1,017;10780;0;0;0;0
1,02;10780;0;0;0;0
1,015;10780;0;0;0;0
1,017;10780;0;0;0;0
1,018;10780;0;0;0;0
1,017;10780;0;0;0;0
1,022;10780;0;0;0;0
1,013;10780;0;0;0;0
1,022;10780;0;0;0;0
1,019;10780;0;0;0;0
1,013;10780;0;0;0;0
1,018;10780;0;0;0;0
1,019;10780;0;0;0;0
1,02;10780;0;0;0;0
1,013;10780;0;0;0;0
1,017;10780;0;0;0;0
1,019;10780;0;0;0;0
1,016;10780;0;0;0;0
1,018;10780;0;0;0;0
1,018;10780;0;0;0;0
1,018;10780;0;0;0;0
1,023;10780;0;0;0;0
1,012;10780;0;0;0;0
1,018;10780;0;0;0;0
1,017;10780;0;0;0;0
1,018;10780;0;0;0;0
1,017;10780;0;0;0;0
1,018;10780;0;0;0;0
1,018;10780;0;0;0;0
1,017;10780;0;0;0;0
1,018;10780;0;0;0;0
1,017;10780;0;0;0;0
1,018;10780;0;0;0;0
1,017;10780;0;0;0;0
1,018;10780;0;0;0;0
1,018;10780;0;0;0;0
1,018;10760;20;0;0;0
1,017;10760;0;0;0;0
1,018;10760;0;0;0;0
1,018;10760;0;0;0;0
1,018;10760;0;0;0;0
1,017;10760;0;0;0;0
1,018;10760;0;0;0;0
1,017;10760;0;0;0;0
1,017;10760;0;0;0;0
1,018;10760;0;0;0;0
1,018;10760;0;0;0;0
1,018;10760;0;0;0;0
1,018;10760;0;0;0;0
1,017;10760;0;0;0;0
1,018;10760;0;0;0;0
1,017;10760;0;0;0;0
1,018;10760;0;0;0;0
1,02;10760;0;0;0;0
1,016;10760;0;0;0;0
