1,018;16640;20;0;0;0
1,016;16640;0;0;0;0
1,018;16620;20;0;0;0
1,021;16600;20;0;0;0
1,013;16580;20;0;0;0
1,017;16600;-20;0;0;0
1,02;16600;0;0;0;0
1,017;16600;0;0;0;0
1,017;16600;0;0;0;0
1,018;16600;0;0;0;0
1,017;16600;0;0;0;0
1,017;16600;0;0;0;0
1,018;16780;-177;0;0;0
1,017;16800;-20;0;0;0
1,017;16800;0;0;0;0
1,018;16800;0;0;0;0
1,017;16800;0;0;0;0
1,02;16780;20;0;0;0
1,014;16780;0;0;0;0
1,019;16780;0;0;0;0
1,018;16780;0;0;0;0
1,017;16780;0;0;0;0
1,018;16780;0;0;0;0
1,017;16780;0;0;0;0
1,017;16780;0;0;0;0
1,018;16780;0;0;0;0
1,019;16780;0;0;0;0
1,016;16780;0;0;0;0
1,018;16760;20;0;0;0
1,017;16760;0;0;0;0
1,018;16760;0;0;0;0
1,019;16760;0;0;0;0
1,017;16760;0;0;0;0
1,016;16760;0;0;0;0
1,019;16760;0;0;0;0
1,017;16740;20;0;0;0
1,017;16760;-20;0;0;0
1,017;16760;0;0;0;0
1,018;16760;0;0;0;0
1,018;16760;0;0;0;0
1,018;16760;0;0;0;0
1,016;16760;0;0;0;0
1,024;16760;0;0;0;0
1,012;16740;20;0;0;0
1,017;16740;0;0;0;0
1,017;16720;20;0;0;0
1,017;16720;0;0;0;0
1,018;16720;0;0;0;0
1,017;16740;-20;0;0;0
1,017;16740;0;0;0;0
1,018;16740;0;0;0;0
1,018;16720;20;0;0;0
1,017;16720;0;0;0;0
1,017;16720;0;0;0;0
1,017;16720;0;0;0;0
1,017;16720;0;0;0;0
1,018;16720;0;0;0;0
1,017;16720;0;0;0;0
1,018;16720;0;0;0;0
1,018;16720;0;0;0;0
1,017;16700;20;0;0;0
1,017;16700;0;0;0;0
1,018;16680;20;0;0;0
1,017;16700;-20;0;0;0
1,018;16700;0;0;0;0
1,017;16700;0;0;0;0
1,018;16700;0;0;0;0
1,017;16700;0;0;0;0
1,018;16680;20;0;0;0
1,017;16680;0;0;0;0
1,017;16680;0;0;0;0
1,018;16720;-39;0;0;0
1,018;16760;-39;0;0;0
1,019;16720;39;0;0;0
1,017;16760;-39;0;0;0
1,017;16760;0;0;0;0
1,017;16760;0;0;0;0
1,018;16760;0;0;0;0
1,021;16760;0;0;0;0
1,014;16760;0;0;0;0
1,017;16760;0;0;0;0
1,017;16760;0;0;0;0
1,018;16820;-59;0;0;0
1,018;16820;0;0;0;0
1,017;16820;0;0;0;0
1,018;16820;0;0;0;0
1,017;16820;0;0;0;0
1,018;16820;0;0;0;0
1,017;16820;0;0;0;0
1,017;16820;0;0;0;0
1,018;16820;0;0;0;0
1,018;16820;0;0;0;0
1,017;16820;0;0;0;0
1,019;16820;0;0;0;0
1,015;16820;0;0;0;0
1,018;16820;0;0;0;0
1,017;16820;0;0;0;0
1,018;16820;0;0;0;0
1,018;16820;0;0;0;0
1,018;16820;0;0;0;0
1,017;16820;0;0;0;0
1,017;16820;0;0;0;0
1,018;16820;0;0;0;0
1,018;16820;0;0;0;0
1,017;16820;0;0;0;0
1,018;16820;0;0;0;0
1,018;16820;0;0;0;0
1,017;16820;0;0;0;0
1,018;16820;0;0;0;0
1,021;16820;0;0;0;0
1,013;16820;0;0;0;0
1,017;16820;0;0;0;0
1,019;16820;0;0;0;0
1,016;16820;0;0;0;0
1,017;16820;0;0;0;0
1,018;16820;0;0;0;0
1,018;16820;0;0;0;0
1,018;16820;0;0;0;0
1,016;16820;0;0;0;0
1,018;16820;0;0;0;0
1,017;16820;0;0;0;0
1,017;16820;0;0;0;0
1,018;16820;0;0;0;0
1,017;16820;0;0;0;0
1,022;16820;0;0;0;0
1,013;16820;0;0;0;0
1,017;16820;0;0;0;0
1,017;16820;0;0;0;0
1,017;16820;0;0;0;0
1,018;16820;0;0;0;0
1,018;16820;0;0;0;0
1,019;16820;0;0;0;0
1,016;16820;0;0;0;0
1,018;16820;0;0;0;0
1,017;16820;0;0;0;0
1,019;16820;0;0;0;0
1,016;16820;0;0;0;0
1,026;16820;0;0;0;0
1,009;16820;0;0;0;0
1,018;16820;0;0;0;0
1,017;16820;0;0;0;0
1,019;16820;0;0;0;0
1,015;16820;0;0;0;0
1,019;16820;0;0;0;0
1,017;16820;0;0;0;0
1,02;16820;0;0;0;0
1,015;16820;0;0;0;0
1,017;16820;0;0;0;0
1,018;16820;0;0;0;0
1,017;16820;0;0;0;0
1,018;16820;0;0;0;0
1,017;16820;0;0;0;0
1,017;16820;0;0;0;0
1,018;16820;0;0;0;0
1,018;16820;0;0;0;0
1,018;16820;0;0;0;0
1,017;16820;0;0;0;0
1,022;16820;0;0;0;0
1,017;16820;0;0;0;0
1,014;16820;0;0;0;0
1,018;16820;0;0;0;0
1,017;16820;0;0;0;0
1,017;16820;0;0;0;0
1,018;16820;0;0;0;0
1,018;16820;0;0;0;0
1,019;16820;0;0;0;0
1,016;16820;0;0;0;0
1,018;16820;0;0;0;0
1,017;16820;0;0;0;0
1,018;16820;0;0;0;0
1,017;16800;20;0;0;0
1,017;16800;0;0;0;0
1,017;16800;0;0;0;0
1,018;16800;0;0;0;0
1,022;16800;0;0;0;0
1,014;16800;0;0;0;0
1,019;16820;-20;0;0;0
1,019;16820;0;0;0;0
1,015;16820;0;0;0;0
1,018;16820;0;0;0;0
1,016;16800;20;0;0;0
1,018;16820;-20;0;0;0
1,017;16800;20;0;0;0
1,017;16800;0;0;0;0
