1,017;9600;20;0;0;0
1,021;9600;0;0;0;0
1,013;9580;20;0;0;0
1,018;9580;0;0;0;0
1,018;9560;20;0;0;0
1,017;9560;0;0;0;0
1,018;9580;-20;0;0;0
1,017;9580;0;0;0;0
1,018;9580;0;0;0;0
1,017;9580;0;0;0;0
1,017;9580;0;0;0;0
1,017;9580;0;0;0;0
1,018;9580;0;0;0;0
1,021;9580;0;0;0;0
1,014;9580;0;0;0;0
1,018;9580;0;0;0;0
1,018;9580;0;0;0;0
1,017;9580;0;0;0;0
1,017;9580;0;0;0;0
1,018;9580;0;0;0;0
1,017;9580;0;0;0;0
1,017;9580;0;0;0;0
1,019;9600;-20;0;0;0
1,021;9600;0;0;0;0
1,014;9600;0;0;0;0
1,018;9600;0;0;0;0
1,017;9600;0;0;0;0
1,018;9560;39;0;0;0
1,017;9560;0;0;0;0
1,018;9560;0;0;0;0
1,017;9560;0;0;0;0
1,017;9560;0;0;0;0
1,023;9560;0;0;0;0
1,012;9560;0;0;0;0
1,018;9560;0;0;0;0
1,017;9560;0;0;0;0
1,018;9560;0;0;0;0
1,017;9560;0;0;0;0
1,018;9560;0;0;0;0
1,017;9560;0;0;0;0
1,018;9560;0;0;0;0
1,018;9560;0;0;0;0
1,017;9560;0;0;0;0
1,017;9560;0;0;0;0
1,017;9560;0;0;0;0
1,017;9560;0;0;0;0
1,018;9560;0;0;0;0
1,018;9560;0;0;0;0
1,017;9560;0;0;0;0
1,018;9560;0;0;0;0
1,018;9560;0;0;0;0
1,018;9560;0;0;0;0
1,016;9560;0;0;0;0
1,018;9560;0;0;0;0
1,017;9560;0;0;0;0
1,017;9560;0;0;0;0
1,017;9560;0;0;0;0
1,017;9560;0;0;0;0
1,018;9560;0;0;0;0
1,018;9560;0;0;0;0
1,017;9560;0;0;0;0
1,018;9560;0;0;0;0
1,018;9560;0;0;0;0
1,017;9560;0;0;0;0
1,019;9560;0;0;0;0
1,016;9560;0;0;0;0
1,017;9560;0;0;0;0
1,018;9560;0;0;0;0
1,021;9560;0;0;0;0
1,015;9560;0;0;0;0
1,017;9560;0;0;0;0
1,017;9560;0;0;0;0
1,017;9560;0;0;0;0
1,018;9560;0;0;0;0
1,018;9560;0;0;0;0
1,018;9560;0;0;0;0
1,018;9560;0;0;0;0
1,017;9560;0;0;0;0
1,017;9560;0;0;0;0
1,018;9560;0;0;0;0
1,017;9560;0;0;0;0
1,018;9560;0;0;0;0
1,017;9560;0;0;0;0
1,018;9560;0;0;0;0
1,018;9560;0;0;0;0
1,018;9560;0;0;0;0
1,017;9560;0;0;0;0
1,017;9560;0;0;0;0
1,02;9560;0;0;0;0
1,015;9580;-20;0;0;0
1,017;9580;0;0;0;0
1,018;9580;0;0;0;0
1,017;9580;0;0;0;0
1,018;9580;0;0;0;0
1,017;9580;0;0;0;0
1,017;9580;0;0;0;0
1,018;9600;-20;0;0;0
1,017;9580;20;0;0;0
1,018;9580;0;0;0;0
1,018;9580;0;0;0;0
1,018;9580;0;0;0;0
1,018;9580;0;0;0;0
1,018;9580;0;0;0;0
1,017;9580;0;0;0;0
1,017;9580;0;0;0;0
1,018;9580;0;0;0;0
1,017;9580;0;0;0;0
1,017;9580;0;0;0;0
1,02;9580;0;0;0;0
1,015;9580;0;0;0;0
1,018;9580;0;0;0;0
1,018;9580;0;0;0;0
1,018;9580;0;0;0;0
1,017;9580;0;0;0;0
1,017;9580;0;0;0;0
1,018;9580;0;0;0;0
1,017;9580;0;0;0;0
1,017;9580;0;0;0;0
1,017;9580;0;0;0;0
1,017;9580;0;0;0;0
1,018;9580;0;0;0;0
1,018;9580;0;0;0;0
1,017;9580;0;0;0;0
1,018;9580;0;0;0;0
1,017;9600;-20;0;0;0
1,023;9600;0;0;0;0
1,017;9600;0;0;0;0
1,014;9600;0;0;0;0
1,018;9600;0;0;0;0
1,016;9600;0;0;0;0
1,017;9600;0;0;0;0
1,017;9600;0;0;0;0
1,018;9600;0;0;0;0
1,017;9600;0;0;0;0
1,018;9600;0;0;0;0
1,018;9600;0;0;0;0
1,018;9600;0;0;0;0
1,018;9580;20;0;0;0
1,017;9580;0;0;0;0
1,02;9560;20;0;0;0
1,015;9560;0;0;0;0
1,018;9560;0;0;0;0
1,017;9560;0;0;0;0
1,018;9560;0;0;0;0
1,017;9560;0;0;0;0
1,018;9560;0;0;0;0
1,018;9560;0;0;0;0
1,017;9560;0;0;0;0
1,017;9560;0;0;0;0
1,018;9560;0;0;0;0
1,018;9560;0;0;0;0
1,017;9560;0;0;0;0
1,02;9560;0;0;0;0
1,016;9560;0;0;0;0
1,017;9560;0;0;0;0
1,017;9560;0;0;0;0
1,018;9560;0;0;0;0
1,018;9560;0;0;0;0
1,017;9560;0;0;0;0
1,019;9560;0;0;0;0
1,016;9560;0;0;0;0
1,018;9560;0;0;0;0
1,017;9560;0;0;0;0
1,018;9560;0;0;0;0
1,017;9560;0;0;0;0
1,018;9560;0;0;0;0
1,017;9560;0;0;0;0
1,018;9560;0;0;0;0
1,018;9560;0;0;0;0
1,017;9560;0;0;0;0
1,017;9560;0;0;0;0
1,018;9560;0;0;0;0
1,017;9580;-20;0;0;0
1,018;9580;0;0;0;0
1,017;9580;0;0;0;0
1,019;9580;0;0;0;0
1,017;9600;-20;0;0;0
1,018;9600;0;0;0;0
1,017;9600;0;0;0;0
1,017;9600;0;0;0;0
1,018;9600;0;0;0;0
1,017;9600;0;0;0;0
